소추		(訴追)   <법률> persekutado. ～의 면책 (免責) imuneco. ～하다 persekuti.
소출		(所出)   ①produkto. ②rikoltaĵo.
소치		(所致)   ①io kaŭzita de. ② (결과)rezulto. ③ (원인, 이유)kaŭzo, kialo. 모두가 저의 무지의 소치입니다 ĉio estas kaŭzita de mia malscio; ĉio estas la rezulto de mia malscio.
소치차		(小齒車)   tamburrado.
소침		(消沈)한   ①deprimita. ②malgaja. ③marasma.
소켓		(전구의-)   ①lampingo. ②derivilo. ③soklo. ④ŝtopilingo.
소쿠리		①bambukorbo. ②kribrileto.
소크라테스		Sokrato. ※그리스 철학자. 470～399 a.K. ～의, ～파 (풍)의 sokrata. ～파에 속하는 사람 sokratano.
소탈		(疎脫)한   ①neformala. ②senceremonia.
소탈하고		우스운 사람 <신화> koboldo.
소탐대실		(小貪大失)하다   perdi la grandan (gravan) avidante la malgrandan (malgravan).
소탕		(掃蕩)하다   ①forbalai (la restaĵon de malamikoj). ②forviŝi.
소태		(나무)   (speco de) sumako. (맛이)～같다 esti tre amara (maldolĉa).
소택		(沼澤)   marĉo. ～지 (地) marĉejo.
소통		(疏通)   ①komunikado. ② (의사의-)reciproka komprenado. (장폐색을)～시키다 malobstrukci.
소파		①sofo. 침대겸용～ sofolito. ②kanapo. ③otomano, divano.
소파기		<의학> ①kureto. ～로 체내의 기관을 긁어내다 kureti. ②skrapilo.
소포		(小包)   pako. ～우편 ㉠paketpoŝto. ㉡poŝtpakaĵo.
소포염		<의학> ĉelito.
소포자		(小胞子)   mikrosporo. ～피부병 mikrosporozo.
소품		(小品)   <연극> rekvizito. ～담당자 rekvizitoro.
소풍		(逍風)   ①ekskurso. ～가다 ekskursi. ②pikniko. ～가다 pikniki. ～ (관광)을 위한 버스 aŭtoĉaro. ～가기를 좋아하는 ekskursema.
소프라노		①soprano. ～가수 sopranistino. ～의 여자 sopranulino. ②kaponvoĉo. ～의 옛 명칭 diskanto.
소프트웨어		①softvaro. ②programaro.
소프호즈		(소련의 국영농장)   sovĥozo.
소피스트		sofisto.
소피아		<지리> Sofio.
소하물		(小荷物)   pakaĵo.
소학교		→ 초등학교.
소한		(小寒)   la 23a de la sezonetoj (ĉ. 5a de januaro).
소합향		(蔬合香)   stirakbalzamo.
소행		(所行)   ①konduto. ②ago. ③faro.
소행성		(小行星)   asteroidoj. ※화성과 목성 사이의 별들.
소형		(小形)   ①malgrandaĵo. ②malgranda formo. ～의 malganda.
소호		(英: Small Office Home Office)   hejma oficejo; hejm-oficejeto. ～사업 ㉠laboro en hejmoficejo. ㉡hejmoficeja laboro.
소혹성		(小惑星)   <천문> ikaro.
소홀		(疏忽)   ①neglekt (em)o. ②malatent (em)o. ③senzorgemo. ～히 여기다 ㉠neglekti. ㉡malatenti. ㉢malzorgi. ㉢ (부주의로 …을-)forgesi. ㉣mankigi. ㉤preterpasi. ㉥preteratenti. ～히 하는 ㉠neglektema. ㉡senzorga. 자신의 건강을 소홀히 여기다 malzorgi sian sanon.
소화		(消化)   digest (ad)o. ～가 잘 되는 ㉠facile digestebla. ㉡malpeza. ～계통 ㉠digesta organaro. ㉡la mekanismo de digestado. ～관 (管) digesta tubo. ～기관 digesta aparato. ～를 돕는 (쉽게 해주는) digestiga. ～를 돕는 약 digestiga drogo. ～불량 ㉠apepsio. ㉡misdigesto. ㉢bradipepsio. ㉣dispepsio. 신경성 (가스성) ～불량 nerva (gasa) dispepsio. ～불량환자 dispepsiulo. ～시키기 어려운 peza. ～제 (劑) digestigilo. ～하다 digesti. ～할 수 있는 digestebla. 정상적인 ～작용 eŭpepsio. (消火)   (fajro)estingo. ～기 (器) estingilo. ～액 (液)분무기 estingatoro. ～전 (栓) hidranto.
소화물		(小貨物)   pak (aĵ)o.
소환		(召喚)   voko. ～하다 voki. 재 (再)～하다 revoki. (召喚)하다   <법률> asigni.
소회		(所懷)   penso (opinio) en koro. ~를 밝히다 eldiri (sian) penson (opinion).
속		① (안)interno. …의 ～에 interne (ene) de…. ② (만두의-) <요리> farĉo. ～을 넣다 farĉi. ③ (앞으로부터-)profundo. ④ (의자․방석․박제의 속을 채우는-) remburaĵo. ～을 채우다)remburi. ～으로 깊숙이 들어가다 interniĝi. ～으로부터 el. ～으로부터 나가다 eliĝi. ～이 꽉 찬 masiva. ～이 빈 kava. (屬)   <생물> genro. (束)   fasko. ☞ garbo. (續)   (연속) ①daŭro. ② (다음호에 계속)daŭrigota. ③sinsekvo. ④serio. 끓이다 ①sin ĝeni. ②maltrankviliĝi. ③ĉagreniĝi. 달다 → 속 끓이다. (俗)된   ①vulgara. ～ 어법 (표현) vulgarismo. ②monda. ③tera. ④maleleganta. ⑤proza. ⑥triviala. ～ 것 (언행), ～ 생각, ～ 어법 trivialaĵo. 좁은 ①malgrandanima, ②mallarĝanima. 타다 → 속상하다. 태우다 ĉagreni. 속태우는 ĉagrena. 트인 ①grandanima. ②larĝanima. ③mondsperta. (屬)하다   (···에-) ①aparteni (al…). ②dependi (de…). …에 속해 있는 ①apartenanata al…. ②dependa (de…).
속간		(續刊)   daŭrigo de eldono. ～하다 daŭrigi la eldonon.
속격		(屬格)   <문법> genitivo.
속결		(速決)   rapida (tuja) decido.
속고갱이		koraĵo.
속곳		virina kalsono.
속공		(速攻)   rapida atako.
속국		(屬國)   ①tributa (vasala) ŝtato. ②dependa lando. ③tributulo.
속기		(速記)   steno. ※stenografio의 약자. ～기계 stenomaŝino. ～문 stenaĵo. ～사 stenisto. ～술 stenografio. ～타자기 stenotipo, stenmaŝino. ～타자기로 속기하다 stenotipi. ～타자수 stenotajpistino. ～타자술 stenotipio. ～하다 steni, stenografi. 속기타이프라이터로 ～하다 maŝinsteni. 여성기계～사 stenotipistino. 연설을 ～하다 steni paroladon. ～용 구술 (口述) 녹음기 diktafono.
속껍질		interna haŭto.
속내(평)		intenco ; sekreto ; vera stato; interna kondiĉo; interno (de iu afero). ~을 떠보다 esplori la veran staton (la intencon).
속내이야기		①intimaĵo. ②konfidenco. ～를 할 수 있는 사람 konfidenculo.
속념		(俗念)   monda (vulgara) penso (ambicio, deziro).
속눈썹		①okulharoj. ②cilio.
속다		①trompiĝi. ②erari. 잘 속는 사람 ㉠trompiĝemulo. ㉡naivulo. ㉢dupo.
속닥거리다		flustri.
속단		(速斷)   rapida (senkonsidera, senpripensa) decido (konkludo).
속달		(速達)   (우편의-) ekspreso. ～우편 ㉠ekspresa letero. ㉡depeŝo. ～파발꾼stafeto.
속달거리다		flustri.
속담		(俗談)   ①proverbo. ～의 (같은) proverba. ～집 proverbaro. ②popoldiro.
속대		(채소의-)   koro de legomo.
속대중		①persona takso. ②konjekto.
속도		(速度)   ①rapido. ～계 rapidometro, rapidindikilo. (기계의)～비 rapid (um)o. 빛의 ～ la rapido de la lumo. 빠른 ～로 galope. ②<음악>tempo. ③<비유> (일의-) kadenco. ④ (일․생산 따위의-) ritmo. 시속 100 km의 ～로 kun rapido de 100 km hore.
속도변조판		<물리> klistrono.
속독		(速讀)   rapida legado. ～하다 legi rapide.
속돌		<광물> pumiko. ～로 닦다 (광을 내다) pumiki.
속량		( (贖良)   (종의-)elaĉeto. 종을 ～하다 elaĉeti sklavon.
속력		(速力)   → 속도 (速度).
속령		(屬領)   → 속국 (屬國).
속론		(俗論)   vulgara opinio.
속마음		①interna sento. ②la fundo de koro. ～을 터놓다 malfermi ies koron.
속면		(-面)   reverso.
속명		(屬名)   <생물> genra nomo.
속물		(俗物)   ① (인간)snobo. ②filistro. ③barbaro. ～근성 ㉠snobeco. ㉡filistreco. ㉢ (비유) burĝeco.
속바지		(짧은-)   kalsono.
속박		(束縛)   ①katenado. ～받음 kateniĝo. ～하다 (행동을-) <비유> kateni, enkatenigi. ②malliberi (ad)o. ③<비유>brido. ④<비유>jugo. ～하다 jugi. ⑤restrikto. ⑥string (ad)o. ～받지 않는 libera. ～없는 senbrida. ～을 벗겨주다 <비유> deĉenigi, elĉenigi. ～하다 ㉠bridi. ㉡<비유>laĉi. ㉢deteni.
속병		(-病)   interna malsano.
속보		(速步)   ①rapida paŝo. ②trot (ad)o. (말․기수 따위가)～로 달리다 troti. ～로 달리게 하다 trotigi. (速報)   ①rapida anonco. ②prompta (tuja) raporto. (續報)   daŭra (plua) novaĵo.
속보이다		elmontri (malkaŝi) sian intencon.
속사		(速射)   rapida pafo. ～하다 rapide pafi. (俗事)의   sekulara.
속사정		(-事情)   internaj cirkonstancoj.
속삭이다		①flustri. ②subdiri.
속살		① (옷 속의-)subvesta haŭto. ② (가재의-)interna karno de omaro.
속상하다		①ĉagreniĝi. ②sin ĝeni. ③malĝoji.
속새		<식물> ekvizeto.
속샤쓰		subĉemizo.
속설		(俗說)   popoldiro.
속성		(屬性)   atributo. (速成)   rapida mastrado (plenumo, kompletigo). ～과 rapida (intensa) kurso.
속세		(俗世)   ①banala (sekulara) mondo. ②tiu ĉi mondo. ～에서 사는 sekulara. ～를 초월한supermonda. ～의 nereligia.
속셈		①intenco. …할 ～으로 kun la intenco de…. ②interna penso. ③celo. ④ (암산)mensa kalkulado.
속속		(續續)   ①unu post alia. ②daŭre. ③en daŭra fluo.
속속들이		①ĝis la kerno. ②ĝisfunde. ③komplete. ④entute. 사람의 마음을 ～ 안다 koni iun ĝisfunde.
속수무책		(束手無策)의   ①senhelpa. ②senrimeda.
속썩이다		①ĝeni. ②ĉagreni. ③ malĝojigi.
속아		넘어가다 → 속다.
속앓이		→ 속병.
속어		(俗語)   ①slango. ②lingvaĉo.
속어림		①persona takso. ②konjekto.
속언		(俗諺)   ①popoldiro. ② proverbo.
속없다		①senenhava. ②sensenca. ③malplena. 속없는 말 vana diro. 속없는 사람 ①senfilozofia homo. ②<비유>senspina homo.
속에		en. ～ 넣다㉠ (두다)meti en (ion) ㉡ (두다, 감금하다) enfermi.
속옷		subvesto. 여인의 섬세한 ～ delikataj subvestoj de virino.
속요		(俗謠)   popolkanto.
속이다		①trompi. 자신을 ～ trompi sin. ②falsi. ③truki. ④tromplogi. ⑤finti. ⑥azenigi. ⑦ (사람을-)prifriponi. ⑧ (빼앗기 위해-)defraŭdi, prifraŭdi. ⑨ (노름에서-)trompludi. ⑩ (교활하게-)superruzi. 속여 넘기다 (장난으로-) mistifiki. 속여먹다 ①superruzi. ②pripluki. 자기 친구를 ～ pripluki sian amikon. 속여서 빼앗다 (de)fraŭdi. 속여서 유인하다 tromplogi. 속여 없애다 forĵongli. 속이고 화냥질하다 kokri. 잘 속이는 ①mensogema. ②falsema. ③trompa. 속이려는 의도 없이 <법률> bonafide．
속인		(俗人)   ①vulgarulo. ② (성직자에 상대되는-)laiko. (학교 따위를-) ～에게 개방하다laikigi. ～의 ㉠sekulara. ㉡nereligia. ㉢laika.
속임수		①trompo. ～로 trompe. ～를 쓰는 사람 trompludisto. ～를 쓰다 trompludi. ②trukado. ～를 쓰다 truki. 노련한 ～ lerta trukado. ③ĵonglado, ĵonglaĵo. ④artifiko. ⑤<비유>ĉarlatandrogo. ～로 얻어내다 ellogi. ⑥friponaĵo. ⑦ruzaĵo.
속잎		internaj folioj.
속전		(贖錢)   elaĉeta (libriga) mono (prezo). ～을 내다 elaĉeti.
속전속결		(速戰速決)   intensa surpriza ofensivo.
속절없는		①senespera. ②vana. ③forflugema.
속정		(俗情)   ①populara sento. ②humaneco.
속죄		(贖罪)   <가톨릭> indulgenco. ～받다 gajni indulgencon. ～제물 pekofero, propeka ofero.
속죄물		(贖罪物)   <기독교> satisfakcio.
속죄양		(贖罪羊)   propeka kapro.
속죄용		(贖罪用)의   propeka.
속죄자		(贖罪者)   Redemptoro.
속죄제		(祭) pekofero.
속주다		(누구에게-)   ①malfermi (al iu) la koron. ②konfidenci.
속짐작		①persona takso. ②konjekto.
속출		(續出)하다   daŭre (sinsekve) okazi.
속치마		subjupo.
속칭		(俗稱)   populara nomo.
속탈		stomaka malsano.
속편		(續篇)   ①sekvaĵo. ②daŭraĵo.
속행		(續行)하다   daŭrigi. 경기를 ～ daŭrigi la ludon.
속효		(速效)의   <약학> aktiva. ～ 약 aktiva kuracilo.
솎다		①sarki. ③maldensigi.
손		(발)가락   fingro. ～ 하나 움직이지 (까딱하지) 않다 ne movi unu ～on. (바이올린을-)～으로 켜다 <음악>fingri. ～을 대다 fingrumi. ～을 서로 걸다 interfingrigi. ～ 장갑 (골무) fingringo. 감각이 마비된 ～ mortinta fingro. 깍지 낀 ～들 intermetitaj fingroj. 새끼～ etfingro. 엄지～ dikfingro. 장갑의 ～ 끼는 부분 figrujo. 덮개 manŝirmilo. ※긴 칼의 손잡이에서 손을 보호해주는-.
손[客]		①gasto. ② (단골)kliento.
손[孫]		→ 후손.
손[手]		mano. ～ 가까이에 (두고), ～ (안)에 ĉemane. ～닦는 수건 manviŝilo. (···에-)～대다 <비유> alpaŝi. ～대지 않은 netuŝita. ～신호 fingrosigno. ~ 씻다 (관계를 끊다) lavi al si la manojn. (힘들여 명예 따위를)～에 넣다 konkeri. ～에 넣을 수 있는 akirebla. ～에 들다 teni. ～에 손을 잡고 mano en mano. ～염증 panaricio, paroniĥio. (자신의)～으로 (쓴) propramane. ～으로 글을 쓰다 skribi mane. ～으로 만든 manefarita. ～으로 한 (만든) mana. ～으로 다루다 (취급하다) <기계> manipuli. ～으로 쓰는 무기 manarmilo. ※劍 따위. ～으로 쓴 문서 (책) manuskripto. ～으로 일하는 (손 놀리는)직업 metio. ～을 내밀다 doni manon. ～을 댈 수 없는 netuŝebla. ～을 모으다 kunmeti manojn. (…을 개선․완성하기 위하여) ～을 쓰다 prilabori. 귀여운 아기의 ～ maneto. 두 ～으로 ambaŭmane. 무엇을 즉시 쓸 수 있도록 ～에 갖고 있다 havi ion ĉemane.
손가락질하다		①fingromontri. ② (없신여기다)malestimi.
손가락표		(인쇄기호: ☞)   indikilo.
손가방		①mansak (et)o. ②teko. ③kajerujo.
손거울		poŝspegulo.
손곱다		(manoj)   esti sensenta (pro malvarmo).
손금		①polmolinio. ②la linioj de polmo (manplato). ～보는 법 kiromancio. ～보다 mandiveni. ～쟁이 kiromanciano, kiromanciisto.
손길		etendita mano.
손깍지를		끼고 (서) kun interplektitaj manoj.
손꼽는,		손꼽히는   ①elstara. ②eminenta.
손꼽다		kalkuli fingre (per fingro).
손끝		fingropinto. ～으로 집은 적은 양 (量) pinĉaĵo, pinĉpreno.
손녀		(孫女)   nepino.
손놀림		uzmaniero de mano. 어색한 ～으로 ㉠per mallertaj manoj. ㉡mallerte.
손놀이		<놀이> morao. ※상대자가 내미는 손가락 수를 알아맞히는 놀이.
손놓다		①ĉesi. ②forlasi.
손님		①gasto. ② (방문객)vizitanto. ③ (식사초대-)regalato, kunmanĝanto. ④ (승객)pasaĝero. ⑤ (고객)kliento. ⑥ (관중)aŭskultanto, spektanto. ～노릇하다, ～대접을 받다 gasti. ～대접을 잘하는 gastama. ～으로 묵다 gasti. ～으로 집에 묵게 해 주다 gastigi. ～을 기꺼이 맞아주는, ～을 환대하는 gastama. (…에)～이 되다 gasti (ĉe…). ～이 되다 engastiĝi.
손대다		① (만지다)tuŝi. ② (착수하다)komenci, eklabori. ③ (때리다) frapi. ④ (관계하다)sin enmiksi (en...), havi rilaton (kun).
손대중		manmezuro. ～하다 manmezuri.
손도끼		①manhakilo. ② (까뀌) adzo.
손독		(-毒)   manveneno. ～이 오르다 esti infektita de mantuŝo.
손들다		① (항복․단념하다) kapitulaci, cedi. 나는 당신의 고집에 손들었다 mi cedas al via insistado. ② (지다)malvenki, esti venkita. ③ (거수) levi manojn.
손등		mandorso.
손때		①malpuraĵo de mano. ②fingra marko. ～타지 않은 <비유> virga. ～묻은 fingromakulita.
손떼다		①fini. ②rompi rilaton (kun...). ☞ 손놓다.
손목		①manradiko. ②<해부> pojno.
손목관절		<해부> karpo, karpeo.
손목시계		①brakhorloĝo. ②pojnhorloĝo.
손바구니		mana korbo.
손바느질		mankudrado.
손바닥		①manplato. ～넓이의, ～만한 manlarĝa. ～으로 치다 manfrapi. ～을 오므려 오목하게 한 것 mankavo. ②<해부> polmo. ～으로 치는 일종의 정구 polmoludo. 마치 ～을 뒤집듯이 kvazaŭ per turno de la mano. ～을 위로 향하다 supini.
손발		①manoj kaj piedoj. ②membraro.
손버릇		①kutima ago de manoj. ②ŝtela kutimo. ～이 나쁘다 esti ŝtelema.
손보다		①prizorgi. ②prilabori la difekton (de maŝino).
손봐주다		①helpi. ②asisti.
손뼉		치다 ①plaŭdi per manoj. ②aplaŭdi.
손상		(損傷)   ①damaĝo. ～시키다 damaĝi. ②difekto. ～시키다 difekti. ～을 입는 difektebla. ～을 입다 difektiĝi. 쉽게 ～되는 difektiĝema. 조각을 내 손상시키 disdifekti. ～을 안 입은 sendifekta. ～되지 않은 ㉠ (식품․과일 따위가-)sana. ㉡<비유> virga. ～시키다 ㉠ (명예․자존심을-) ofendi. ㉡<의학> (팔․다리를-)mutili. ㉢kadukigi. ～을 입히다 lezi. ③ trafo.
손색		(遜色)   malsupereco. ～없이 sen malsupereco. …과 ～이 없다 esti komparebla kun….
손설		(飧泄)   <의학> lienterio.
손수		①per ies propra mano. ②persone.
손수건		①mantuko. ②naztuko. ③tualettuko.
손수레		① (man)ĉareto. ②puŝveturilo, puŝĉaro.
손쉬운		①oportuna. ②facila.
손쉽게		oportune.
손실		(損失)   ①malprofito. ☞ deficito. ～을 주는 malprofita. ②<경제>pasivo. ③perdo. ～을 입다 malgajni.
손쓰다		①ekagi. ②klopodi por…. 미리 ～ antaŭprepari. 손 쓸 수없다 povas fari nenion.
손아귀		(능력․세력의-)   mano. 그는 내 ～에 있다 li estas en mia namo. ～힘 pugnforto.
손아래의		①plijuna. ②suba.
손어림		→ 손대중.
손위의pliaĝa		손윗사람 pliaĝulo.
손익		(損益)   profito kaj malprofito. ～결산 saldo.
손익계산		(損益計算)   bilanco. ～하다 bilanci. ～서 (書) ①<상업> bilanco. ②priskribo de profito kaj malprofito.
손익다		①kutimiĝinta. ②lerta.
손일		mana laboro.
손자		(孫子)   nepo.
손잡이		①anso. 주전자 (바구니, 서랍)의 ～ anso de kruĉo (korbo, tirkesto). ② (門의-) manilo, mantenilo. (긴 칼의 손잡이에서 손을 보호해주는-) ～ 턱 manŝirmilo. ③ (단추모양의-) butono. ④stirilo. ⑤ (인력거․리어카-) (-채)timoneto.
손장난		per-mana ludado. ～하다 ㉠ludi per manoj. ㉡bagatel (ig)i.
손장단		taktbatado de manoj.
손재간		→ 손재주.
손재수		(損財數)   sorto perdi posedaĵon.
손재주		①talento (lerteco) de manoj. ②ĵonglado, ĵonglaĵo. ～있는 lerta.
손전등		poŝlampo.
손질하다		①zorgi. ② (수선)ripari. ③retuŝi. ※옷 따위를 다시-. ④<원예>stuci.
손짓		①mansigno. ②signo. ～하다 mansigni. ③gesto. ～으로 geste. (말하면서)～을 많이 하는 gestema. ～을 하다 gesti. ～의 gesta. ～발짓에 의한 표현 mienludo, mimiko.
손찌검하다		bati homon.
손크다		esti malavara (donacema, grandanima).
손타다		esti ŝtelita.
손톱		ungo. ～깎기 ungotondilo. ～ 손질하는 도구 ungilaro. ～으로 땅을 긁다 ungi la teron. ～으로 할퀴다 ung (ograt)i, ungovudi. (새․짐승의) 큰～ ungego. 자기의 ～을 깎다 tondi al si la ungon. ～ 씹는 버릇이 있는 ungomanĝema. ～을 가다듬다 manflegi, manikuri. ～ 자국 pinĉmarko.
손풍금		gurdo. ～을 연주하다 gurdi.
손해		(損害)   ①damaĝo. ～를 입히다 damaĝi. ②malprofito. ☞ deficito. ～보는 malprofita. ～보는 거래 malprofita negoco. 상품을 ～보고 팔다 vendi varon malprofite. ③malutilo. ～를 가져오다 (주다) malutili. ☞ noci.
손해배상		(損害賠償)   ①<법률> reparacio. ②perdkompenso. ～금 (金) restituo.
손해차액		(損害差額)   disaĝio.
솔1		(소나무)   → 소나무.
솔2		<음악> sol. ※다장조 음계의 제5음, =G.
솔3		(솔질하는-)   broso. 철 (鐵)～ dratbroso.
솔4		(면도할 때 비누를 바르는-)   razpeniko.
솔가지		pinbranĉo.
솔개		<조류> → 소리개.
솔기		①kudrolinio. ②steblinio.
솔깃하다		①interesiĝi (pri). ②havi entuziasmon.
솔다넬라		<식물> soldanelo.
솔라닌		<화학> solanino*.
솔레노이드		<전기> solenoido.
솔로		<음악> solo.
솔로몬		<성서> Salomono. (완전히 공평한)～의 재판 Salomona juĝo (tute justa). 군도 Salomon-Insuloj.
솔루션(solution)		①ilo (aparato, instrumento) por solvi malfacilajn problemojn. ②programo (por glatigi aŭ kontentigi laboron, komercon)
솔류트레엥기		(期)   <고고학> solutreo.
솔리테르		solitero. ※혼자서 하는 놀이의 일종: 패떼기, 오관, 점치기 따위.
솔방울		pinfrukto, pinkonuso.
솔밭		①pinbosko. ②pinarbaro.
솔새		<조류> ĉifĉafo.
솔선		(率先)   iniciat (em)o, iniciativo. ～하다 ㉠iniciati. ㉡pioniri.
솔솔		①milde. ②mole.
솔송나무		<식물> cugo. ☞ abio.
솔잎		pinpinglo.
솔잣새		①loksio. ②krucbekulo. ③ kurvirostro
솔직		(率直)   (성) ①honesteco. ②sincreco. ③simpleco. ④malkaŝeco. ～하게 ㉠honeste. ㉡malkaŝe. ㉢sincere. ～하게 말해서 ㉠por esti sincera. ㉡verdirite, verdire. ～한 ㉠honesta. ㉡sincera. ㉢senruza. ㉣sentrompa. ㉤malkaŝema.
솔질		brosado. ～하다 brosi. ～하다 ㉠kombi. ㉡kardi.
솔페지오		<음악> solfeĝo.
솜		① (옷․이불 따위에 넣는-)vato. ～을 넣다 vati. 붕대에 ～을 넣다 vati bandaĝon. ～을 넣은 vatita. ②<식물>kotono. ～같은 kotoneca. ～같은 열매 kotoneca frukto. ～으로 짠 kotona. ～털이 많은 kotoneca. ～모양으로 침전하다 flokiĝi. ～을 넣다 (이불 따위에-) ŝtofi.
솜씨		①lerteco. ～좋게 한 일 lerta laboro. ～좋은 lerta. ②sperteco. ③<비유> (묘한-)takto. ④laboriteco. ～있는 inĝenia, sagaca. ～좋은 kapabla. 모든 면에서 ～좋은 kapabla je ĉio.
솜이불		vatita litkovrilo.
솜털		① (새의-)lanugo. ～같은 lanug (ec)a. ～깃 lanugero. ～로 만든 lanuga, lanugeca. ～을 넣어 만든 베개 lanugaĵo. ～이 많은 lanugeca, lanugoriĉa. ②<식물> (민들레․복숭아 따위의) lanugo. ③plumeto. ④barblano. (모직물에)～이 많은 laneca. ⑤<식물> (잎 따위의-)cilio. ⑥ (뭉쳐진 피부의-)vilo. ～로 덮이다 viliĝi.
솜털오리		somaterio, molanaso.
솜틀		kotondraŝilo.
솜화약		fulmokotono.
솟구다		①levi. ②suprensalti. ②starigi.
솟구치다		rapide levi (suprensalti, starigi).
솟다,		솟아나오다   (액체가-) ŝpruci.
솟을대문		alta pordego.
송가		(頌歌)   ①himno. ②karolo.
송골매		<조류> lanario.
송곳		①borilo. ②najlborilo. ※석재 조각용-. ③spililo. ④turnoborilo.
송곳니		①kojnodento. ②<해부> kanino.
송곳바늘		①laĉtirilo. ②tredilo.
송곳벌		<곤충> siriko*.
송과선상		(松果腺狀)의   pineala.
송구		(送球)   manpilko.
송구스럽다		①esti plena de timo (honto). ②esti ege bedaŭrinda.
송금		(送金)   ①monsendo. ②<상업>rimeso. ～액 rimeso. ～하다 rimesi.
송년		(送年)   adiaŭo de malnova jaro.
송달		(送達)   ①livero. ②transdono.
송당송당		무를 ～ 썰다 tranĉi rafanon en pecetojn.
송덕		(頌德)   laŭdo de ies virto. ～하다 laŭdi ies virton. ～비 monumento pro la honoro de iu.
송두리째		①ĝisfunde. ②tute. ③perfekte.
송로		(松露)   (버섯) <식물> trufo. (요리에)～를 넣다 trufi. ～버섯 균을 넣는 떡갈나무 trufkverko. ～재배지 trufejo.
송료		(送料)   sendokosto.
송림		(松林)   pinaro, pinejo.
송백과		(松柏科)식물   koniferoj.
송별		(送別)   ①adiaŭo. ②forsendo.
송별회		adiaŭa kunveno.
송부		(送付)하다   sendi.
송사		(訟事)   ①juĝa afero. ②proceso. (頌辭)   panegiro. ～를 작성하는 사람 panegiranto. ～를 짓다․읽다 panegiri.
송사리		<어류> fokseno.
송상관		(送像管)   (TV의-) ikonoskopo. ☞ bildotubo.
송수		(送水)   akvoprovizo.
송수관		(送水管)   akvodukto, akvedukto.
송신		(送信)   transsendo de mesaĝo.
송신기		(送信機)   ①dissendilo. ② manipulilo, manipulatoro.
송아지		bovido. ～고기 bovidaĵo ～의 얇은 살코기 eskalopo.
송어		truto. ～의 일종 koregono.
송엽국		(松葉菊)   mezembrio*.
송영		(送迎)   adiaŭo kaj bonvenigo. (誦詠)   <기독교> doksologio.
송유		(送油)   oleoprovizo. ～하다 provizi oleon. ～관 ㉠oleodukto. ㉡pipelino, naftodukto. ㉢petrola dukto
송이		① (눈․깃․털의-)floko. ② (꽃․열매의-)grapolo. 포도～ grapolo de vinbero. (버섯)   pinfungo.
송이풀의		일종 pedikularo.
송장		(送狀)   <상업> fakturo. (상품의)～사본철 kopilibro. kadavro.
송장벌레		<곤충>① nekroforo. ② silfo.
송장헤엄치개		<곤충> notonekto*.
송전		(送電)   elektroprovizo. ～하다 provizi eletron. ～선 (線) elektroproviza drato.
송진		(松津)   ① pinrezino. ②peĉo. ～을 먹인 실 peĉa fadeno. ～을 입히다 (먹이다) peĉi. ～을 입힌 (먹인) peĉa. ～층 (層) peĉa tavolo. ③<화학>rezino. ④<화학>kolofono. (바이올린 따위에) ～을 칠하다 kolofoni.
송축		(頌祝)   laŭdo kaj beno.
송출		(送出)하다   elsendi.
송충나방과		(科)   lasiokampo*.
송충이		pinmaĝanta raŭpo.
송치		(送致)하다   ①sendi. ②ekspedi.
송판		(松板)   pintabulo.
송편		songpjon. ※rizkuko vaporumita (vaporkuirita) sur la tabolo de pinpinglo.
송풍		(送風)   ①blovado. ②ventolado. ～하다 blovi.
송풍관		(送風管)   <기계> duzo.
송풍기		(送風機)   ①blovilo. ②ventolilo. ③ (풍금, 아코디언의-) balgo.
송화		(松花)   pinpoleno.
송화기		(送話機)   mikrofono.
송환		(送還)   ①resendo. ②rehejmigo. ③repatrujigo.
솥		①kuirpoto. ②kuirvazo. ③marmito, bolpoto, viandopoto. 압력～ premmarmito.
솥뚜껑		kovrilo de kuirpoto.
쇄골		(鎖骨)   ①<해부> ŝlosilosto. ②klavikulo.
쇄광기		(碎鑛器)   ①ŝtonrompilo. ②pistmaŝino.
쇄국		(鎖國)   ①nacia izoleco. ②fermo de la pordo al fremdaj landoj.
쇄국주의		(鎖國主義)   nacia izolismo.
쇄도		(殺到)하다   ①alkuregi. ②alfluegi. 주문이 ～ la mendoj alfluegas (venas kiel inundo).
쇄빙기		(碎氷機)   glacirompilo.
쇄빙선		(碎氷船)   glaciromp (il)a ŝipo.
쇄석기		(碎石器)   litotriciilo.
쇄석술		(碎石術)   (방광결석의-) <의학> litotricio.
쇄신		(刷新)   ① (re)novigo. ②<비유> regeneracio, regenerado. ③ (개혁)reformo. ～하다 ㉠ (re)novigi. ㉡ (책의 내용을-)ĝisdatigi. ～한 것 (일) novigaĵo.
쇠[鐵]		① (철)fero. ② (금속)metalo. ～로 장식하다, ～를 박다 feri. ～를 가늘고 길게 펴다 etendi. ～를 녹여 틀에 붓다 gisi. ～를 단련하다 hardi. ～를 단련하여 생산하다 elforĝi. ～를 연하게 (약하게) 만들다 malhardi.
쇠가죽		bovledo. bovledo.
쇠갈고리		(자물쇠를 여는-)dirko.
쇠고기		bovaĵo. ～ 로스구이의 두꺼운 조각 <요리> ĉatobriando.
쇠고랑		<법률> mankateno.
쇠귀나물		<식물> sagitario.
쇠귀신		①obstina homo. ②obstinulo.
쇠그물		metalreto.
쇠기둥		(배를 매어두는-)   bolardo.
